,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
11,11,11,11,0.596,-0.929,-3.89,6.8,-3.09,-0.309,0.455,1.06,-6.05,-2.55,,,,,150,596000000.0,-0.6615907343411389,-2.890620065465672,7.7587204800404175,-2.7468484632081003,0.44196094376721656,0.3941495488797351,1.2632410576235948,-5.70716560371472,-1.4056827700647476,,,,,,,,,,0.1392345150824945,-1.3349075486678357,-1.7192576528013537,-0.507710086947995,0.896787374771065,0.21039238979789707,,,,,,
12,12,12,12,0.6459999999999999,1.71,-7.03,9.28,-2.63,2.09,-1.33,3.99,-7.68,-0.24,,,,,150,646000000.0,0.2867805845561534,-5.208444234591664,8.36075961922849,-2.660851905041946,0.989061458034769,-0.8087408965211822,2.457661207664108,-6.808296450194348,-0.8908694312143539,,,,,,,,,,0.27947188704591996,-1.4263200716139572,-2.495570851966563,-0.9584937298841828,1.1241332080800883,0.1974061233034412,,,,,,
13,13,13,13,0.696,-5.76,-5.44,8.26,-1.86,2.76,-3.51,-2.36,-4.72,-0.907,,,,,150,696000000.0,-2.131267659816029,-5.338102701607117,8.3208843441515,-2.0714511395981123,1.57698846280593,-2.693333028270845,0.34734725910609177,-5.642720626162284,-0.8979933607111313,,,,,,,,,,0.07399651849892484,-1.1639236459360462,-3.184282323727704,-0.9898366274820444,0.8031333227832158,0.18374380538066595,,,,,,
14,14,14,14,0.746,-14.2,-3.2,6.55,-1.75,2.71,-3.21,-9.81,-0.999,-1.93,,,,,150,746000000.0,-6.957443391502642,-4.140883346662552,7.620059997808808,-1.8348736276719029,1.953140410875251,-3.0537969999538537,-4.101948578231516,-3.0508434337092454,-1.3537703310328593,,,,,,,,,,-0.3612517838401114,-0.4887466132607613,-3.5436933633339547,-0.6858492015225727,-0.06227905399329444,-0.012291213922354077,,,,,,
15,15,15,15,0.7959999999999999,-13.3,-3.16,5.48,-2.43,0.6829999999999999,-0.8,-8.47,0.383,-2.27,,,,,150,796000000.0,-9.4937754847814,-3.5916429148267905,6.773134337939429,-2.272867197756393,1.5314587344203336,-1.48138653413307,-6.015317778170368,-1.134255166363315,-1.7584154317800835,,,,,,,,,,-0.5056606721545719,-0.1046244994272088,-3.013463477873405,-0.1348404611215131,-0.5355893916287517,-0.2772681201244492,,,,,,
16,16,16,16,0.846,-11.6,-5.61,7.77,-2.91,2.09,-0.737,-6.45,-0.952,0.833,,,,,150,846000000.0,-10.336036289497192,-4.721811442197159,7.1676425880928925,-2.7417761386779453,1.7168930070555786,-0.9620490777886608,-6.2057246910046775,-1.0325300645609978,-0.6139386207463606,,,,,,,,,,-0.6572868236021685,0.041068452432440485,-3.46359755041519,-0.14308805636586555,-0.5821490194048571,-0.5169871205975302,,,,,,
17,17,17,17,0.8959999999999999,-12.0,-5.58,6.82,-1.74,2.0,0.652,-6.31,-0.00403,1.14,,,,,150,896000000.0,-11.001440790555458,-5.202349576565731,7.030063551547344,-2.004501713595501,1.810883993555964,0.16402735743801464,-6.2514011339203845,-0.4584761792542485,0.1606736053080332,,,,,,,,,,-1.172358665546699,0.3032408226165703,-3.177070572167098,-0.5005715184041714,-0.5917004130190116,-0.6913387113985702,,,,,,
18,18,18,18,0.946,-12.6,-1.86,8.04,-1.92,2.1,1.06,-6.13,3.93,3.51,,,,,150,946000000.0,-11.64069077604885,-3.3308184879244696,7.429744593532042,-1.9423111880502384,1.906870008796637,0.7891221098758242,-6.198222966907611,1.990937220210504,1.6398754223590393,,,,,,,,,,-1.677214635698396,0.18437706919618094,-3.2918133704761146,-0.5492301369594321,-0.698159261575778,-0.8911711490466758,,,,,,
19,19,19,19,0.996,-5.03,-0.905,5.59,-0.474,1.09,2.38,-5.3,3.58,4.44,,,,,150,996000000.0,-8.997133465673414,-1.9724941461621928,6.7016680758672225,-0.8616822426966648,1.6356703971389608,1.8990327351471432,-5.8047679443730456,2.877867275276887,2.876526908319609,,,,,,,,,,-2.1177888102362523,-0.044603994165740166,-2.427727521528543,-0.940114353641527,-0.4843005121124338,-0.6117259912206289,,,,,,
20,20,20,20,1.05,-3.19,-0.828,4.69,-0.0565,0.211,0.883,4.74,4.0,1.54,,,,,150,1050000000.0,-6.674911622424212,-1.3316406631691415,5.905553017681338,-0.2690944792960914,1.1626818740665223,1.190175420423507,-1.185767034439464,3.5041819179534683,2.286261027219576,,,,,,,,,,-1.6991811691005412,-0.6956011110979613,-1.5692306315160076,-0.9545658416123296,-0.01810189452937629,-0.6336438849073408,,,,,,
21,21,21,21,1.1,-10.1,-3.74,11.5,1.04,-0.852,0.7070000000000001,-2.1,0.795,8.05,,,,,150,1100000000.0,-8.04457465281039,-2.680188834264418,8.119548294865691,0.6943561594252061,0.4938103428067661,0.8530775961992577,-1.5862350744837803,1.9920610635734048,4.831767936034206,,,,,,,,,,-2.531190013848758,-0.6027637230742011,-1.00550883913618,-0.2365047796150232,1.0457066772551895,-0.5693822970713618,,,,,,
22,22,22,22,1.15,-12.0,-2.46,0.541,1.19,0.18,-0.22,-3.92,1.55,-3.35,,,,,150,1150000000.0,-9.626314645921141,-2.5568952739625868,5.1203474484969576,1.0591338369547028,0.3896257519250595,0.10442168353885173,-2.6085110467223847,1.7453261267533988,1.2183590057561688,,,,,,,,,,-1.7767509800138153,-0.2104788270142205,-0.3490467750630294,-0.1071548096632714,0.31853803319573176,-0.5084206662419762,,,,,,
23,23,23,23,1.2,-17.1,-5.78,3.0,-0.131,-0.462,1.35,-9.03,-1.96,-1.11,,,,,150,1200000000.0,-12.614976190078735,-4.361655960127871,4.281222642087242,0.1832343092401688,0.1068871896280708,0.9734264912884296,-5.421362205656332,-0.3227893303930989,0.1900588339731488,,,,,,,,,,-1.5003358127086055,0.5109215891174103,-0.2481973341028822,0.5252847246332389,-0.07258416918907752,-0.6458493530874515,,,,,,
24,24,24,24,1.25,-8.45,-5.55,4.22,-0.982,-0.701,1.87,-0.204,-2.42,-0.0738,,,,,150,1250000000.0,-10.949438571438847,-5.027063072747385,4.256993776301363,-0.6743399785860241,-0.1613302205790806,1.5989404943060688,-3.1359632811105285,-1.4933405227758882,0.07352780097383835,,,,,,,,,,-1.038314531469885,0.2392611363081649,-0.16001386490225747,0.5956647378050667,0.13703494172750674,-0.7276711804572332,,,,,,
25,25,25,25,1.3,3.74,-8.2,2.5,-0.458,0.364,0.78,12.2,-5.54,-1.66,,,,,150,1300000000.0,-5.075260588923559,-6.803732339103174,3.5616657235256546,-0.5151208421637401,0.01307867688627512,1.0275888348816655,3.581759611509544,-3.7519700099827813,-0.692070152716056,,,,,,,,,,-0.14014008618272544,-0.57298345603981,-0.0609465480641745,-0.4221065975350039,0.7298491502634801,-0.6323820249211192,,,,,,
26,26,26,26,1.35,6.55,-2.83,3.33,-0.338,0.0128,-1.36,15.0,-0.0306,-0.715,,,,,150,1350000000.0,-0.4264205031037481,-4.5786617368742535,3.4699842778325496,-0.3847657022984107,0.012986156441565715,-0.6381644314828256,8.583374078054739,-1.6748997342392524,-0.7021969152684439,,,,,,,,,,0.3889722842316976,-1.7645511352462429,-0.04471436767207061,-0.7732260596008543,1.12617081302336,-0.4498725364676009,,,,,,
27,27,27,27,1.4,-5.85,-8.83,3.82,-0.463,-1.35,-6.04,1.99,-4.71,-0.402,,,,,150,1400000000.0,-2.595262459289871,-6.959176233270532,3.608502528382917,-0.4423435830546191,-0.4395233536577304,-4.406872424126832,5.695230721247492,-3.368930859477687,-0.5696174777402792,,,,,,,,,,0.8428449364600656,-1.6721142938324183,-0.27314126050818793,0.6467870280542432,1.5131560788324692,-0.07174774856176272,,,,,,
28,28,28,28,1.45,-22.6,-7.82,2.59,-1.97,1.13,-4.03,-16.4,-1.41,-1.51,,,,,150,1450000000.0,-10.594982149195623,-7.4411900778834115,3.205431413930347,-1.5666486995940343,0.08155620837513844,-4.143939330676989,-3.9833029187073175,-2.2755601064857407,-0.9849295026670168,,,,,,,,,,0.4075356739923657,-0.21926484409659824,-1.4198493956087752,1.5374412328951397,0.10324389701357052,-0.2856667194828941,,,,,,
29,29,29,29,1.5,-9.64,-10.3,1.93,-0.0828,1.69,-2.12,-4.29,-2.73,-1.27,,,,,150,1500000000.0,-10.213093279385657,-9.041965790614645,2.7006810329410382,-0.47458465014176504,0.6155573221531213,-2.7318939767303108,-4.1176476439585645,-2.5292042300368154,-1.1108284809774132,,,,,,,,,,-0.04068540196191503,0.21205604760819013,-1.3023417543942546,0.4793865730372624,-0.07631966546796595,-0.3725042926551067,,,,,,
30,30,30,30,1.55,3.32,-12.4,1.1,0.636,-0.211,-0.96,8.11,-4.48,-2.17,,,,,150,1550000000.0,-4.801327693673189,-10.922279201460805,2.067213559006956,0.3427692666632667,0.3411414458689122,-1.495693608254569,1.2385171896639935,-3.618034401928449,-1.5786027048111348,,,,,,,,,,0.2733900161077792,-0.32830629088275826,-0.29743124635546114,-0.4483901092865259,0.5813357177851203,-0.2748098324096747,,,,,,
31,31,31,31,1.6,0.462,-7.96,0.304,-1.51,-0.921,-1.97,4.69,0.3,-2.87,,,,,150,1600000000.0,-2.6965689885854776,-9.26356653717936,1.3694240312537835,-1.0208082324626333,-0.07788775456629454,-1.8266037937474329,2.750395207121648,-1.4311965441249943,-2.1489374046431293,,,,,,,,,,1.030515333296376,-1.0175167115029755,-0.26042855873253123,0.08300695200966872,0.4258399065103452,-0.2219694477185463,,,,,,
32,32,32,32,1.65,0.306,-7.38,1.56,-0.8959999999999999,-1.99,-6.28,2.76,1.72,-1.13,,,,,150,1650000000.0,-1.4958679193704878,-8.20887340828584,1.4448442059048583,-0.9289534809196336,-0.7127063555651687,-4.933612619406872,2.754602459874695,0.3276333268631686,-1.6989322705079304,,,,,,,,,,1.4206226604768302,-1.7452110960946683,-0.023341812388677063,1.1584708340464418,0.8917537937055906,0.22096335895528907,,,,,,
33,33,33,33,1.7,-0.0311,-6.58,3.35,-2.7,-5.51,-6.04,-1.04,2.97,1.39,,,,,150,1700000000.0,-0.9101200422059762,-7.296794252868812,2.198807151091221,-2.232385756177191,-2.3054012286495684,-5.705507801515689,1.0924253010863298,1.8024615001824915,-0.3347313279888784,,,,,,,,,,1.7191902987602494,-2.341050020642021,0.7887501212537547,3.243021835371071,1.4988362314961523,0.6006198225233681,,,,,,
34,34,34,34,1.75,-1.04,-6.98,-0.563,-1.21,2.57,-4.56,-4.91,2.01,-1.17,,,,,150,1750000000.0,-0.9620578858591308,-7.119406984958582,1.1058254736984223,-1.4799433485911495,-0.6867748447246866,-4.9063193407445445,-1.5368604238271886,1.91829841725833,-0.7036206905771654,,,,,,,,,,1.28985756458468,-1.7148545607434467,-0.377848606746077,1.482944910789369,0.474253784408437,0.6160375065424142,,,,,,
35,35,35,35,1.8,15.2,-23.3,-5.71,2.3,-3.14,2.79,10.8,-14.6,-7.12,,,,,150,1800000000.0,5.501007597733421,-16.179644661583094,-1.5915288056495287,1.3019711360451207,-1.5012422085343653,0.4631851372364837,3.8671439080269554,-7.301335037690826,-3.5373605784548623,,,,,,,,,,1.5049674208798771,-0.8778487880160087,2.776329074371912,-0.4963465051354393,1.574275410718223,0.8403604000206859,,,,,,
36,36,36,36,1.85,0.285,-9.97,5.06,-1.36,-0.847,0.517,-3.55,-0.972,4.33,,,,,150,1850000000.0,3.4151717885745985,-12.702586886106904,1.0408052384952402,-0.6571524569107368,-1.2840347090041238,0.5007302598080822,0.6181587080184263,-3.768637769907292,-0.0628070039525177,,,,,,,,,,0.8679758124668627,-1.1519119114291363,1.2548390696141505,0.34308896076635986,1.313624402192752,0.6727379613244016,,,,,,
37,37,37,37,1.9,0.654,-8.0,-0.175,0.469,3.6,0.199,-2.97,1.07,-1.01,,,,,150,1900000000.0,2.311003339275594,-10.069398049797696,0.5596518625511817,0.17165888095677972,0.3374579688575077,0.2902215851596296,-0.9535884294367608,-1.0679681860127346,-0.4811268173283616,,,,,,,,,,0.3230276234023639,-0.8685955629093264,-0.021809656409383676,-1.1689357492500918,0.2700109677946391,0.5292838003889409,,,,,,
38,38,38,38,1.95,2.64,-12.1,-1.24,0.243,-2.12,-0.654,-0.919,-3.02,-2.53,,,,,150,1950000000.0,2.4425662677255486,-11.206423163897991,-0.15255807740055427,0.224163608834214,-0.4784146103344119,-0.3685351199470949,-0.9384374223382296,-2.1574882304677567,-1.3859944078233717,,,,,,,,,,0.7616119451387932,-0.9141030930557521,0.8524877403563865,-0.368861298131153,0.594987767745643,0.7301630092329298,,,,,,
39,39,39,39,2.0,0.919,-11.1,2.89,1.33,-0.908,-0.638,-3.1,-2.2,1.8,,,,,150,2000000000.0,1.833305457525616,-11.146832285641818,1.0515304543469042,1.0380230106062711,-0.6210363578427675,-0.5565331596156751,-1.8852822788087644,-2.1812160596474253,0.02107319627675764,,,,,,,,,,0.1217130310340636,-0.8498851624628534,1.044392421204342,-0.2218397872661455,1.0193919100937476,0.8393796161937073,,,,,,
40,40,40,40,2.05,1.93,-11.3,5.33,2.15,1.35,-0.159,-2.24,-2.62,3.42,,,,,150,2050000000.0,1.871972738184144,-11.232597849902508,2.7447293063684035,1.8564017301860227,0.03334497102360323,-0.2791855046052677,-2.040661853347916,-2.4261217905679238,1.5221806562936275,,,,,,,,,,-0.6697048486322427,-0.7310858010816882,0.46695164893280894,-1.0040479324803908,1.2370596269141465,0.8062898925006906,,,,,,
41,41,41,41,2.1,2.75,-17.1,4.76,3.88,0.573,-0.0635,-1.32,-8.86,1.42,,,,,150,2100000000.0,2.223088159038463,-14.51801909111335,3.5422702113460787,3.3457038726001174,0.21250969234555966,-0.12870782476925907,-1.7249851495642998,-6.017169291416257,1.4770534101754198,,,,,,,,,,-1.075801279280138,-0.29434953026330624,0.7794562724843044,-1.6584450951456817,1.8262992892182133,0.9393134511923534,,,,,,
42,42,42,42,2.15,11.0,-8.13,-8.23,2.84,0.13,-0.0482,7.04,-0.6809999999999999,-13.2,,,,,150,2150000000.0,5.732898422181267,-10.941081404921961,-1.1165905740830573,2.9735223198877185,0.18511658801552727,-0.07253979064818429,2.1144047074327808,-3.038804172064068,-5.004943660222113,,,,,,,,,,0.6444796247037355,-0.8846831712137897,1.7701949570745583,-2.3434767602220603,0.6102484393459556,1.011718942163008,,,,,,
43,43,43,43,2.2,5.31,-1.21,4.4,3.58,-0.0935,0.5660000000000001,1.46,5.56,-1.56,,,,,150,2200000000.0,5.563785019863095,-5.492213485881468,1.06659316848673,3.4198699754900383,0.09261626843227656,0.37295136538599455,1.827751094484296,1.7605897035250564,-3.483513251114536,,,,,,,,,,-0.3761974319277692,-1.4113541628527466,1.8661341202100938,-2.2466743303704,0.7187048918828234,1.0173436876484674,,,,,,
44,44,44,44,2.25,0.35700000000000004,-5.66,0.448,-2.22,1.11,1.52,-3.36,0.746,-5.98,,,,,150,2250000000.0,3.4816372376743483,-5.5861645780713225,0.8217857141301762,-0.7308896541863161,0.4303862526789936,1.17321476863747,-0.4446770131317033,1.1942998353987253,-4.586065628233528,,,,,,,,,,0.8058536513893322,-1.2146558524466964,0.05603051994661031,-1.4816667041191245,-0.4111561615766148,0.6088022124352638,,,,,,
45,45,45,45,2.3,3.65,-10.5,-0.29,-4.37,0.8640000000000001,2.18,1.16,-2.78,-5.83,,,,,150,2300000000.0,3.5489640715962087,-8.337640922869939,0.3817979348059193,-3.4091556116184285,0.5743454192823516,1.8756204191923809,0.2582312567061356,-1.023942364063526,-5.135438744108028,,,,,,,,,,1.8658665779395047,-1.130870522582738,-0.9786208287549116,-1.1989445170835478,-0.7930426729548421,0.2725471792715429,,,,,,
46,46,46,46,2.35,5.05,-3.16,1.61,-3.3,-0.255,0.804,3.26,5.73,-2.12,,,,,150,2350000000.0,4.149215284296521,-5.4384481209699524,0.8678573459929639,-3.3288206209798763,0.2990038987087695,1.1279811508902693,1.5731177377368415,2.7457480808849497,-3.803695542333212,,,,,,,,,,1.6391328457488064,-1.7885960118762128,-0.8382292099219595,-0.8090171831687054,-0.6205474046446589,0.24278718255742435,,,,,,
47,47,47,47,2.4,4.0,0.594,-3.36,-2.35,1.57,-0.504,2.42,9.93,-5.91,,,,,150,2400000000.0,4.0895453974694105,-2.0606104786781603,-0.8053117810487607,-2.6084406279744443,0.7209728485460877,-0.010605983644912827,1.9440837370390731,6.755614530386697,-4.73392711748366,,,,,,,,,,1.690202006048601,-2.0790405678409534,-0.8612713678237625,-1.187222133641847,-1.2673977597679489,0.2314482066853381,,,,,,
48,48,48,48,2.45,-0.0958,-1.07,-7.34,-4.77,2.34,-0.649,-1.85,8.51,-8.53,,,,,150,2450000000.0,2.41586238822176,-1.5059233716357956,-3.3914063946128943,-4.199277525431288,1.2584875755790044,-0.4559954400684893,0.2821337710147662,7.7348190644501935,-6.410430650223755,,,,,,,,,,2.604833788124505,-1.8385147987943389,-1.7730941962230695,-1.0957097242351252,-2.4989156185726817,0.01483212325209244,,,,,,
49,49,49,49,2.5,6.49,-29.3,-19.5,-5.06,-0.532,-0.421,4.42,-19.8,-18.3,,,,,150,2500000000.0,4.0450742863302205,-17.069070221848797,-9.766361830349053,-4.832741037833029,0.6640481967091486,-0.43158011317187583,2.094673292776704,-7.633648056879673,-11.661358584864313,,,,,,,,,,5.4789867272135755,-0.3244935800396196,-0.6366216600188059,-1.1646269187915836,-2.32369594058756,0.18186086282533806,,,,,,
50,50,50,50,2.55,-10.5,-45.0,9.18,2.64,-5.97,-1.41,-12.6,-35.7,11.2,,,,,150,2550000000.0,-1.7713736777572926,-32.708847701952145,-2.2683631073011723,0.6669517273805168,-1.5384464795794202,-1.1141959945932212,-4.342140956147981,-23.298789335660558,-1.5648319919258196,,,,,,,,,,2.037477953574498,1.739444518970536,1.7292939532338032,0.8281647108898255,2.2377374052645256,0.9204460090685378,,,,,,
51,51,51,51,2.6,2.84,-5.49,7.49,1.17,3.34,1.37,0.499,3.86,9.3,,,,,150,2600000000.0,0.07267428050003644,-17.467796713523764,1.5934965931546792,1.0371787507193646,0.08119091707594084,0.6189573503118735,-2.221540944112964,-8.140201587685246,3.2335297313310374,,,,,,,,,,-0.318635116256122,0.09094009923899272,0.058599197428917435,-0.8650461080232529,1.380186136534208,0.4401147964301129,,,,,,
52,52,52,52,2.65,-2.43,-3.52,5.7,3.92,-2.31,0.8079999999999999,-4.3,6.09,6.21,,,,,150,2650000000.0,-0.9281232971073254,-9.657801164926859,3.2186400191243147,3.158840840282716,-0.7126811123728471,0.7508470842460642,-3.131983488877483,-0.19766188466205128,4.548062800091113,,,,,,,,,,-1.886925004938004,-0.5440224301681827,1.5590773628669536,-0.30948408119699833,1.6604157093585112,0.6117822902785702,,,,,,
53,53,53,53,2.7,3.52,-6.19,0.371,4.44,-1.67,0.362,2.03,3.37,-1.21,,,,,150,2700000000.0,0.8506422887684053,-7.716024142086412,2.0916900993906498,4.101732068801609,-1.0305096332324764,0.4795594544756204,-0.8708425185955601,1.7936166491302232,2.0050627924883035,,,,,,,,,,-1.5844020622124615,-0.942110868500136,2.6141357857019685,-0.5465743488439883,1.6200350627827371,0.7581497167962974,,,,,,
54,54,54,54,2.75,3.62,-7.34,0.764,4.53,0.996,-1.67,1.73,1.62,-2.74,,,,,150,2750000000.0,1.9580841648695064,-7.505471483451399,1.5662584302738378,4.416923395742646,-0.357711264935892,-1.0201274000138525,0.26842335942238593,1.6967130973662974,-0.09055427189889233,,,,,,,,,,-1.1103858369468027,-1.0937978904410413,2.1016029340131173,-1.2522491525060406,1.333000349453355,0.8696925676331271,,,,,,
55,55,55,55,2.8,-2.74,-33.8,-0.6659999999999999,1.33,2.5,2.23,-4.14,-25.7,-6.02,,,,,150,2800000000.0,0.07936140323887497,-22.228954241713872,0.6828449916233212,2.145048898013896,0.5910448881427595,1.247394651066894,-1.6626301681933064,-13.594671490106714,-2.7092440824726856,,,,,,,,,,0.33799545090329913,1.0245666897603296,0.5625584880741572,-2.1269333598827127,1.1638056942182364,0.5208929789421819,,,,,,
56,56,56,56,2.85,0.91,-8.18,1.85,1.64,-3.39,0.17600000000000002,0.316,-0.266,-3.91,,,,,150,2850000000.0,0.41152652199023104,-14.362316247888314,1.1447451114761225,1.7733494377884589,-0.7306564954716441,0.499912880167949,-0.7959164707048134,-6.155317894838303,-3.2395478689111936,,,,,,,,,,0.2968350750467025,-0.15263618315674982,1.8035903532297248,-0.6214196228423411,1.2022069943054976,0.6703372487997857,,,,,,
